PASSENGERS,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,YEAR,MONTH
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11630,FAI,11463,EAA,2026,2
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11630,FAI,11833,FYU,2026,1
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11630,FAI,11833,FYU,2026,2
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11630,FAI,11844,GAL,2026,1
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11630,FAI,11844,GAL,2026,2
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11630,FAI,12214,HSL,2026,2
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11630,FAI,12621,KBC,2026,2
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11630,FAI,13767,NUI,2026,2
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11630,FAI,14474,RBY,2026,1
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11630,FAI,14474,RBY,2026,2
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11630,FAI,14559,RMP,2026,1
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11630,FAI,15160,TCT,2026,2
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11630,FAI,15581,VEE,2026,2
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11844,GAL,11630,FAI,2026,1
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11844,GAL,11630,FAI,2026,2
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11844,GAL,12214,HSL,2026,2
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11844,GAL,13768,NUL,2026,2
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,13061,LRD,10693,BNA,2026,2
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,13061,LRD,11066,CMH,2026,1
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,13061,LRD,16091,YIP,2026,1
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,13873,OME,10299,ANC,2026,1
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,13873,OME,10299,ANC,2026,2
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,13970,OTZ,10299,ANC,2026,1
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,13970,OTZ,10299,ANC,2026,2
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,14474,RBY,11630,FAI,2026,1
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,14474,RBY,11630,FAI,2026,2
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,14559,RMP,11630,FAI,2026,1
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,14559,RMP,11630,FAI,2026,2
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,14709,SCC,14709,SCC,2026,1
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,14736,SDM,11996,GSP,2026,1
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,15478,UNK,10299,ANC,2026,1
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,15478,UNK,10299,ANC,2026,2
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,16091,YIP,14886,SLW,2026,2
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,16477,QRO,13277,MGM,2026,2
0.00,5X,United Parcel Service,10140,ABQ,11540,ELP,2026,1
0.00,5X,United Parcel Service,10140,ABQ,11540,ELP,2026,2
0.00,5X,United Parcel Service,10140,ABQ,12896,LBB,2026,1
0.00,5X,United Parcel Service,10140,ABQ,13891,ONT,2026,1
0.00,5X,United Parcel Service,10140,ABQ,13891,ONT,2026,2
0.00,5X,United Parcel Service,10140,ABQ,14730,SDF,2026,1
0.00,5X,United Parcel Service,10140,ABQ,14730,SDF,2026,2
0.00,5X,United Parcel Service,10146,ABY,10868,CAE,2026,1
0.00,5X,United Parcel Service,10146,ABY,12266,IAH,2026,2
0.00,5X,United Parcel Service,10146,ABY,12451,JAX,2026,1
0.00,5X,United Parcel Service,10146,ABY,12451,JAX,2026,2
0.00,5X,United Parcel Service,10146,ABY,13495,MSY,2026,1
0.00,5X,United Parcel Service,10146,ABY,13495,MSY,2026,2
0.00,5X,United Parcel Service,10146,ABY,14730,SDF,2026,1
0.00,5X,United Parcel Service,10146,ABY,14730,SDF,2026,2
0.00,5X,United Parcel Service,10257,ALB,10529,BDL,2026,1
0.00,5X,United Parcel Service,10257,ALB,10792,BUF,2026,1
0.00,5X,United Parcel Service,10257,ALB,11042,CLE,2026,1
0.00,5X,United Parcel Service,10257,ALB,13230,MDT,2026,2
0.00,5X,United Parcel Service,10257,ALB,13296,MHT,2026,2
0.00,5X,United Parcel Service,10257,ALB,14100,PHL,2026,1
0.00,5X,United Parcel Service,10257,ALB,14730,SDF,2026,1
0.00,5X,United Parcel Service,10257,ALB,14730,SDF,2026,2
0.00,5X,United Parcel Service,10257,ALB,15096,SYR,2026,1
0.00,5X,United Parcel Service,10257,ALB,15096,SYR,2026,2
0.00,5X,United Parcel Service,10299,ANC,12067,HAN,2026,1
0.00,5X,United Parcel Service,10299,ANC,12067,HAN,2026,2
0.00,5X,United Parcel Service,10299,ANC,12143,HKG,2026,1
0.00,5X,United Parcel Service,10299,ANC,12143,HKG,2026,2
0.00,5X,United Parcel Service,10299,ANC,12277,ICN,2026,1
0.00,5X,United Parcel Service,10299,ANC,12277,ICN,2026,2
0.00,5X,United Parcel Service,10299,ANC,12699,KIX,2026,1
0.00,5X,United Parcel Service,10299,ANC,12699,KIX,2026,2
0.00,5X,United Parcel Service,10299,ANC,13295,MHR,2026,2
0.00,5X,United Parcel Service,10299,ANC,13744,NRT,2026,1
0.00,5X,United Parcel Service,10299,ANC,13744,NRT,2026,2
0.00,5X,United Parcel Service,10299,ANC,13891,ONT,2026,1
0.00,5X,United Parcel Service,10299,ANC,13891,ONT,2026,2
0.00,5X,United Parcel Service,10299,ANC,13930,ORD,2026,1
0.00,5X,United Parcel Service,10299,ANC,13930,ORD,2026,2
0.00,5X,United Parcel Service,10299,ANC,14057,PDX,2026,2
0.00,5X,United Parcel Service,10299,ANC,14107,PHX,2026,1
0.00,5X,United Parcel Service,10299,ANC,14309,PVG,2026,1
0.00,5X,United Parcel Service,10299,ANC,14309,PVG,2026,2
0.00,5X,United Parcel Service,10299,ANC,14730,SDF,2026,1
0.00,5X,United Parcel Service,10299,ANC,14730,SDF,2026,2
0.00,5X,United Parcel Service,10299,ANC,14789,SGN,2026,1
0.00,5X,United Parcel Service,10299,ANC,14789,SGN,2026,2
0.00,5X,United Parcel Service,10299,ANC,15113,SZX,2026,1
0.00,5X,United Parcel Service,10299,ANC,15113,SZX,2026,2
0.00,5X,United Parcel Service,10397,ATL,11057,CLT,2026,1
0.00,5X,United Parcel Service,10397,ATL,11298,DFW,2026,1
0.00,5X,United Parcel Service,10397,ATL,11298,DFW,2026,2
0.00,5X,United Parcel Service,10397,ATL,13204,MCO,2026,1
0.00,5X,United Parcel Service,10397,ATL,13303,MIA,2026,1
0.00,5X,United Parcel Service,10397,ATL,13303,MIA,2026,2
0.00,5X,United Parcel Service,10397,ATL,14100,PHL,2026,1
0.00,5X,United Parcel Service,10397,ATL,14100,PHL,2026,2
0.00,5X,United Parcel Service,10397,ATL,14193,PNS,2026,1
0.00,5X,United Parcel Service,10397,ATL,14512,RFD,2026,1
0.00,5X,United Parcel Service,10397,ATL,14512,RFD,2026,2
0.00,5X,United Parcel Service,10397,ATL,14730,SDF,2026,1
0.00,5X,United Parcel Service,10397,ATL,14730,SDF,2026,2
0.00,5X,United Parcel Service,10423,AUS,11298,DFW,2026,1
0.00,5X,United Parcel Service,10423,AUS,14730,SDF,2026,1
0.00,5X,United Parcel Service,10423,AUS,14730,SDF,2026,2
0.00,5X,United Parcel Service,10529,BDL,10257,ALB,2026,1
0.00,5X,United Parcel Service,10529,BDL,10721,BOS,2026,1
0.00,5X,United Parcel Service,10529,BDL,10821,BWI,2026,1
0.00,5X,United Parcel Service,10529,BDL,10821,BWI,2026,2
0.00,5X,United Parcel Service,10529,BDL,13296,MHT,2026,1
0.00,5X,United Parcel Service,10529,BDL,14100,PHL,2026,1
0.00,5X,United Parcel Service,10529,BDL,14100,PHL,2026,2
0.00,5X,United Parcel Service,10529,BDL,14307,PVD,2026,1
0.00,5X,United Parcel Service,10529,BDL,14307,PVD,2026,2
0.00,5X,United Parcel Service,10529,BDL,14512,RFD,2026,1
0.00,5X,United Parcel Service,10529,BDL,14512,RFD,2026,2
0.00,5X,United Parcel Service,10529,BDL,14730,SDF,2026,1
0.00,5X,United Parcel Service,10529,BDL,14730,SDF,2026,2
0.00,5X,United Parcel Service,10559,BFI,10299,ANC,2026,1
0.00,5X,United Parcel Service,10559,BFI,10299,ANC,2026,2
0.00,5X,United Parcel Service,10559,BFI,10713,BOI,2026,1
0.00,5X,United Parcel Service,10559,BFI,12892,LAX,2026,1
0.00,5X,United Parcel Service,10559,BFI,12892,LAX,2026,2
0.00,5X,United Parcel Service,10559,BFI,13295,MHR,2026,1
0.00,5X,United Parcel Service,10559,BFI,13295,MHR,2026,2
0.00,5X,United Parcel Service,10559,BFI,13891,ONT,2026,1
0.00,5X,United Parcel Service,10559,BFI,13891,ONT,2026,2
0.00,5X,United Parcel Service,10559,BFI,14107,PHX,2026,1
0.00,5X,United Parcel Service,10559,BFI,14107,PHX,2026,2
0.00,5X,United Parcel Service,10559,BFI,14512,RFD,2026,1
0.00,5X,United Parcel Service,10559,BFI,14512,RFD,2026,2
0.00,5X,United Parcel Service,10559,BFI,14730,SDF,2026,1
0.00,5X,United Parcel Service,10559,BFI,14730,SDF,2026,2
0.00,5X,United Parcel Service,10559,BFI,14831,SJC,2026,1
0.00,5X,United Parcel Service,10559,BFI,14869,SLC,2026,1
0.00,5X,United Parcel Service,10581,BGR,10257,ALB,2026,2
0.00,5X,United Parcel Service,10581,BGR,13296,MHT,2026,2
0.00,5X,United Parcel Service,10581,BGR,14100,PHL,2026,1
0.00,5X,United Parcel Service,10581,BGR,14100,PHL,2026,2
0.00,5X,United Parcel Service,10581,BGR,14512,RFD,2026,1
0.00,5X,United Parcel Service,10581,BGR,14730,SDF,2026,1
0.00,5X,United Parcel Service,10581,BGR,14730,SDF,2026,2
0.00,5X,United Parcel Service,10581,BGR,15096,SYR,2026,1
0.00,5X,United Parcel Service,10599,BHM,14193,PNS,2026,1
0.00,5X,United Parcel Service,10599,BHM,14193,PNS,2026,2
0.00,5X,United Parcel Service,10599,BHM,14730,SDF,2026,1
0.00,5X,United Parcel Service,10599,BHM,14730,SDF,2026,2
0.00,5X,United Parcel Service,10620,BIL,10559,BFI,2026,1
0.00,5X,United Parcel Service,10620,BIL,11292,DEN,2026,2
0.00,5X,United Parcel Service,10620,BIL,11775,FSD,2026,1
0.00,5X,United Parcel Service,10620,BIL,11884,GEG,2026,1
0.00,5X,United Parcel Service,10620,BIL,11884,GEG,2026,2
0.00,5X,United Parcel Service,10620,BIL,13891,ONT,2026,1
0.00,5X,United Parcel Service,10620,BIL,14107,PHX,2026,1
0.00,5X,United Parcel Service,10620,BIL,14570,RNO,2026,1
0.00,5X,United Parcel Service,10620,BIL,14570,RNO,2026,2
0.00,5X,United Parcel Service,10620,BIL,14730,SDF,2026,1
0.00,5X,United Parcel Service,10620,BIL,14730,SDF,2026,2
0.00,5X,United Parcel Service,10620,BIL,14869,SLC,2026,1
0.00,5X,United Parcel Service,10620,BIL,14869,SLC,2026,2
0.00,5X,United Parcel Service,10711,BOG,13303,MIA,2026,1
0.00,5X,United Parcel Service,10711,BOG,13303,MIA,2026,2
0.00,5X,United Parcel Service,10713,BOI,10559,BFI,2026,1
0.00,5X,United Parcel Service,10713,BOI,10620,BIL,2026,1
0.00,5X,United Parcel Service,10713,BOI,10620,BIL,2026,2
0.00,5X,United Parcel Service,10713,BOI,11775,FSD,2026,2
0.00,5X,United Parcel Service,10713,BOI,12892,LAX,2026,1
0.00,5X,United Parcel Service,10713,BOI,12954,LGB,2026,1
0.00,5X,United Parcel Service,10713,BOI,12954,LGB,2026,2
0.00,5X,United Parcel Service,10713,BOI,13295,MHR,2026,1
0.00,5X,United Parcel Service,10713,BOI,13295,MHR,2026,2
0.00,5X,United Parcel Service,10713,BOI,14730,SDF,2026,1
0.00,5X,United Parcel Service,10713,BOI,14730,SDF,2026,2
0.00,5X,United Parcel Service,10721,BOS,10529,BDL,2026,1
0.00,5X,United Parcel Service,10721,BOS,10821,BWI,2026,1
0.00,5X,United Parcel Service,10721,BOS,11298,DFW,2026,1
0.00,5X,United Parcel Service,10721,BOS,11298,DFW,2026,2
0.00,5X,United Parcel Service,10721,BOS,11618,EWR,2026,1
0.00,5X,United Parcel Service,10721,BOS,11618,EWR,2026,2
0.00,5X,United Parcel Service,10721,BOS,13230,MDT,2026,2
0.00,5X,United Parcel Service,10721,BOS,13296,MHT,2026,1
0.00,5X,United Parcel Service,10721,BOS,13296,MHT,2026,2
0.00,5X,United Parcel Service,10721,BOS,13930,ORD,2026,1
0.00,5X,United Parcel Service,10721,BOS,14100,PHL,2026,1
0.00,5X,United Parcel Service,10721,BOS,14100,PHL,2026,2
0.00,5X,United Parcel Service,10721,BOS,14512,RFD,2026,1
0.00,5X,United Parcel Service,10721,BOS,14524,RIC,2026,1
0.00,5X,United Parcel Service,10721,BOS,14524,RIC,2026,2
0.00,5X,United Parcel Service,10721,BOS,14730,SDF,2026,1
0.00,5X,United Parcel Service,10721,BOS,14730,SDF,2026,2
0.00,5X,United Parcel Service,10792,BUF,11618,EWR,2026,1
0.00,5X,United Parcel Service,10792,BUF,11618,EWR,2026,2
0.00,5X,United Parcel Service,10792,BUF,12055,GYY,2026,1
0.00,5X,United Parcel Service,10792,BUF,12478,JFK,2026,1
0.00,5X,United Parcel Service,10792,BUF,13930,ORD,2026,1
0.00,5X,United Parcel Service,10792,BUF,14100,PHL,2026,1
0.00,5X,United Parcel Service,10792,BUF,14100,PHL,2026,2
0.00,5X,United Parcel Service,10792,BUF,14730,SDF,2026,1
0.00,5X,United Parcel Service,10792,BUF,14730,SDF,2026,2
0.00,5X,United Parcel Service,10792,BUF,15096,SYR,2026,1
0.00,5X,United Parcel Service,10792,BUF,15096,SYR,2026,2
0.00,5X,United Parcel Service,10800,BUR,14512,RFD,2026,1
0.00,5X,United Parcel Service,10800,BUR,14512,RFD,2026,2
0.00,5X,United Parcel Service,10800,BUR,14730,SDF,2026,1
0.00,5X,United Parcel Service,10800,BUR,14730,SDF,2026,2
0.00,5X,United Parcel Service,10821,BWI,10868,CAE,2026,1
0.00,5X,United Parcel Service,10821,BWI,10868,CAE,2026,2
0.00,5X,United Parcel Service,10821,BWI,14100,PHL,2026,1
0.00,5X,United Parcel Service,10821,BWI,14100,PHL,2026,2
0.00,5X,United Parcel Service,10821,BWI,14122,PIT,2026,1
0.00,5X,United Parcel Service,10821,BWI,14730,SDF,2026,1
0.00,5X,United Parcel Service,10821,BWI,14730,SDF,2026,2
0.00,5X,United Parcel Service,10868,CAE,10397,ATL,2026,1
0.00,5X,United Parcel Service,10868,CAE,11057,CLT,2026,2
0.00,5X,United Parcel Service,10868,CAE,11298,DFW,2026,1
0.00,5X,United Parcel Service,10868,CAE,11298,DFW,2026,2
0.00,5X,United Parcel Service,10868,CAE,11697,FLL,2026,1
0.00,5X,United Parcel Service,10868,CAE,11995,GSO,2026,1
0.00,5X,United Parcel Service,10868,CAE,11996,GSP,2026,1
0.00,5X,United Parcel Service,10868,CAE,11996,GSP,2026,2
0.00,5X,United Parcel Service,10868,CAE,12951,LFT,2026,1
0.00,5X,United Parcel Service,10868,CAE,13230,MDT,2026,1
0.00,5X,United Parcel Service,10868,CAE,13230,MDT,2026,2
0.00,5X,United Parcel Service,10868,CAE,13244,MEM,2026,1
0.00,5X,United Parcel Service,10868,CAE,13244,MEM,2026,2
0.00,5X,United Parcel Service,10868,CAE,13851,OKC,2026,2
0.00,5X,United Parcel Service,10868,CAE,13930,ORD,2026,1
0.00,5X,United Parcel Service,10868,CAE,13930,ORD,2026,2
0.00,5X,United Parcel Service,10868,CAE,14100,PHL,2026,1
0.00,5X,United Parcel Service,10868,CAE,14574,ROA,2026,1
0.00,5X,United Parcel Service,10868,CAE,14574,ROA,2026,2
0.00,5X,United Parcel Service,10868,CAE,14685,SAV,2026,1
0.00,5X,United Parcel Service,10868,CAE,14685,SAV,2026,2
0.00,5X,United Parcel Service,10868,CAE,14730,SDF,2026,1
0.00,5X,United Parcel Service,10868,CAE,14730,SDF,2026,2
0.00,5X,United Parcel Service,10868,CAE,14814,SHV,2026,1
0.00,5X,United Parcel Service,10868,CAE,14814,SHV,2026,2
0.00,5X,United Parcel Service,10970,CGN,11618,EWR,2026,1
0.00,5X,United Parcel Service,10970,CGN,11618,EWR,2026,2
0.00,5X,United Parcel Service,10970,CGN,14100,PHL,2026,1
0.00,5X,United Parcel Service,10970,CGN,14100,PHL,2026,2
0.00,5X,United Parcel Service,10970,CGN,14730,SDF,2026,1
0.00,5X,United Parcel Service,10970,CGN,14730,SDF,2026,2
0.00,5X,United Parcel Service,11003,CID,11292,DEN,2026,1
0.00,5X,United Parcel Service,11003,CID,11292,DEN,2026,2
0.00,5X,United Parcel Service,11003,CID,11298,DFW,2026,1
0.00,5X,United Parcel Service,11003,CID,11423,DSM,2026,1
0.00,5X,United Parcel Service,11003,CID,11423,DSM,2026,2
0.00,5X,United Parcel Service,11003,CID,12266,IAH,2026,1
0.00,5X,United Parcel Service,11003,CID,14730,SDF,2026,1
0.00,5X,United Parcel Service,11003,CID,14730,SDF,2026,2
0.00,5X,United Parcel Service,11042,CLE,14100,PHL,2026,1
0.00,5X,United Parcel Service,11042,CLE,14100,PHL,2026,2
0.00,5X,United Parcel Service,11042,CLE,14122,PIT,2026,2
0.00,5X,United Parcel Service,11042,CLE,14730,SDF,2026,1
0.00,5X,United Parcel Service,11042,CLE,14730,SDF,2026,2
0.00,5X,United Parcel Service,11057,CLT,10397,ATL,2026,1
0.00,5X,United Parcel Service,11057,CLT,11995,GSO,2026,2
0.00,5X,United Parcel Service,11057,CLT,13244,MEM,2026,2
0.00,5X,United Parcel Service,11057,CLT,13296,MHT,2026,2
0.00,5X,United Parcel Service,11057,CLT,13303,MIA,2026,1
0.00,5X,United Parcel Service,11057,CLT,13303,MIA,2026,2
0.00,5X,United Parcel Service,11057,CLT,14100,PHL,2026,1
0.00,5X,United Parcel Service,11057,CLT,14100,PHL,2026,2
0.00,5X,United Parcel Service,11057,CLT,14512,RFD,2026,1
0.00,5X,United Parcel Service,11057,CLT,14730,SDF,2026,1
0.00,5X,United Parcel Service,11057,CLT,14730,SDF,2026,2
0.00,5X,United Parcel Service,11292,DEN,10559,BFI,2026,1
0.00,5X,United Parcel Service,11292,DEN,10559,BFI,2026,2
0.00,5X,United Parcel Service,11292,DEN,11298,DFW,2026,2
0.00,5X,United Parcel Service,11292,DEN,12892,LAX,2026,1
0.00,5X,United Parcel Service,11292,DEN,12892,LAX,2026,2
0.00,5X,United Parcel Service,11292,DEN,12954,LGB,2026,1
0.00,5X,United Parcel Service,11292,DEN,12954,LGB,2026,2
0.00,5X,United Parcel Service,11292,DEN,13891,ONT,2026,1
0.00,5X,United Parcel Service,11292,DEN,13891,ONT,2026,2
0.00,5X,United Parcel Service,11292,DEN,14512,RFD,2026,1
0.00,5X,United Parcel Service,11292,DEN,14512,RFD,2026,2
0.00,5X,United Parcel Service,11292,DEN,14730,SDF,2026,1
0.00,5X,United Parcel Service,11292,DEN,14730,SDF,2026,2
0.00,5X,United Parcel Service,11298,DFW,10397,ATL,2026,1
0.00,5X,United Parcel Service,11298,DFW,10397,ATL,2026,2
0.00,5X,United Parcel Service,11298,DFW,10559,BFI,2026,1
0.00,5X,United Parcel Service,11298,DFW,10559,BFI,2026,2
0.00,5X,United Parcel Service,11298,DFW,11618,EWR,2026,1
0.00,5X,United Parcel Service,11298,DFW,11618,EWR,2026,2
0.00,5X,United Parcel Service,11298,DFW,12266,IAH,2026,1
0.00,5X,United Parcel Service,11298,DFW,12266,IAH,2026,2
0.00,5X,United Parcel Service,11298,DFW,12892,LAX,2026,1
0.00,5X,United Parcel Service,11298,DFW,12892,LAX,2026,2
0.00,5X,United Parcel Service,11298,DFW,13204,MCO,2026,1
0.00,5X,United Parcel Service,11298,DFW,13204,MCO,2026,2
0.00,5X,United Parcel Service,11298,DFW,13303,MIA,2026,1
0.00,5X,United Parcel Service,11298,DFW,13303,MIA,2026,2
0.00,5X,United Parcel Service,11298,DFW,13796,OAK,2026,1
0.00,5X,United Parcel Service,11298,DFW,13796,OAK,2026,2
0.00,5X,United Parcel Service,11298,DFW,13891,ONT,2026,1
0.00,5X,United Parcel Service,11298,DFW,13891,ONT,2026,2
0.00,5X,United Parcel Service,11298,DFW,13930,ORD,2026,1
0.00,5X,United Parcel Service,11298,DFW,13930,ORD,2026,2
0.00,5X,United Parcel Service,11298,DFW,14057,PDX,2026,1
0.00,5X,United Parcel Service,11298,DFW,14057,PDX,2026,2
0.00,5X,United Parcel Service,11298,DFW,14100,PHL,2026,1
0.00,5X,United Parcel Service,11298,DFW,14100,PHL,2026,2
0.00,5X,United Parcel Service,11298,DFW,14107,PHX,2026,1
0.00,5X,United Parcel Service,11298,DFW,14107,PHX,2026,2
0.00,5X,United Parcel Service,11298,DFW,14512,RFD,2026,1
0.00,5X,United Parcel Service,11298,DFW,14512,RFD,2026,2
0.00,5X,United Parcel Service,11298,DFW,14683,SAT,2026,1
0.00,5X,United Parcel Service,11298,DFW,14683,SAT,2026,2
0.00,5X,United Parcel Service,11298,DFW,14730,SDF,2026,1
0.00,5X,United Parcel Service,11298,DFW,14730,SDF,2026,2
0.00,5X,United Parcel Service,11298,DFW,15304,TPA,2026,1
0.00,5X,United Parcel Service,11298,DFW,15304,TPA,2026,2
0.00,5X,United Parcel Service,11423,DSM,11003,CID,2026,1
0.00,5X,United Parcel Service,11423,DSM,11003,CID,2026,2
0.00,5X,United Parcel Service,11423,DSM,12055,GYY,2026,1
0.00,5X,United Parcel Service,11423,DSM,12055,GYY,2026,2
0.00,5X,United Parcel Service,11423,DSM,13342,MKE,2026,2
0.00,5X,United Parcel Service,11423,DSM,14108,PIA,2026,1
0.00,5X,United Parcel Service,11423,DSM,14730,SDF,2026,1
0.00,5X,United Parcel Service,11423,DSM,14730,SDF,2026,2
0.00,5X,United Parcel Service,11433,DTW,14512,RFD,2026,1
0.00,5X,United Parcel Service,11433,DTW,14512,RFD,2026,2
0.00,5X,United Parcel Service,11433,DTW,14730,SDF,2026,1
0.00,5X,United Parcel Service,11433,DTW,14730,SDF,2026,2
0.00,5X,United Parcel Service,11540,ELP,11292,DEN,2026,2
0.00,5X,United Parcel Service,11540,ELP,11298,DFW,2026,1
0.00,5X,United Parcel Service,11540,ELP,12266,IAH,2026,1
0.00,5X,United Parcel Service,11540,ELP,13891,ONT,2026,1
0.00,5X,United Parcel Service,11540,ELP,13891,ONT,2026,2
0.00,5X,United Parcel Service,11540,ELP,14107,PHX,2026,1
0.00,5X,United Parcel Service,11540,ELP,14107,PHX,2026,2
0.00,5X,United Parcel Service,11540,ELP,14730,SDF,2026,1
0.00,5X,United Parcel Service,11540,ELP,14730,SDF,2026,2
0.00,5X,United Parcel Service,11548,EMA,14100,PHL,2026,1
0.00,5X,United Parcel Service,11548,EMA,14100,PHL,2026,2
0.00,5X,United Parcel Service,11548,EMA,14730,SDF,2026,1
0.00,5X,United Parcel Service,11548,EMA,14730,SDF,2026,2
0.00,5X,United Parcel Service,11618,EWR,11298,DFW,2026,1
0.00,5X,United Parcel Service,11618,EWR,11298,DFW,2026,2
0.00,5X,United Parcel Service,11618,EWR,12478,JFK,2026,1
0.00,5X,United Parcel Service,11618,EWR,12478,JFK,2026,2
0.00,5X,United Parcel Service,11618,EWR,14100,PHL,2026,1
0.00,5X,United Parcel Service,11618,EWR,14512,RFD,2026,1
0.00,5X,United Parcel Service,11618,EWR,14512,RFD,2026,2
0.00,5X,United Parcel Service,11618,EWR,14730,SDF,2026,1
0.00,5X,United Parcel Service,11618,EWR,14730,SDF,2026,2
0.00,5X,United Parcel Service,11637,FAR,11298,DFW,2026,1
0.00,5X,United Parcel Service,11637,FAR,11298,DFW,2026,2
0.00,5X,United Parcel Service,11637,FAR,13851,OKC,2026,2
0.00,5X,United Parcel Service,11637,FAR,14107,PHX,2026,1
0.00,5X,United Parcel Service,11637,FAR,14730,SDF,2026,1
0.00,5X,United Parcel Service,11637,FAR,14730,SDF,2026,2
0.00,5X,United Parcel Service,11637,FAR,16232,YWG,2026,1
0.00,5X,United Parcel Service,11637,FAR,16232,YWG,2026,2
0.00,5X,United Parcel Service,11638,FAT,14730,SDF,2026,1
0.00,5X,United Parcel Service,11638,FAT,14730,SDF,2026,2
0.00,5X,United Parcel Service,11697,FLL,11298,DFW,2026,1
0.00,5X,United Parcel Service,11697,FLL,11298,DFW,2026,2
0.00,5X,United Parcel Service,11697,FLL,13204,MCO,2026,1
0.00,5X,United Parcel Service,11697,FLL,13303,MIA,2026,2
0.00,5X,United Parcel Service,11697,FLL,14027,PBI,2026,2
0.00,5X,United Parcel Service,11697,FLL,14730,SDF,2026,1
0.00,5X,United Parcel Service,11697,FLL,14730,SDF,2026,2
0.00,5X,United Parcel Service,11775,FSD,11298,DFW,2026,1
0.00,5X,United Parcel Service,11775,FSD,11637,FAR,2026,1
0.00,5X,United Parcel Service,11775,FSD,11637,FAR,2026,2
0.00,5X,United Parcel Service,11775,FSD,13930,ORD,2026,1
0.00,5X,United Parcel Service,11775,FSD,14730,SDF,2026,1
0.00,5X,United Parcel Service,11775,FSD,14730,SDF,2026,2
0.00,5X,United Parcel Service,11775,FSD,16257,YYC,2026,1
0.00,5X,United Parcel Service,11775,FSD,16257,YYC,2026,2
0.00,5X,United Parcel Service,11823,FWA,14696,SBN,2026,1
0.00,5X,United Parcel Service,11823,FWA,14696,SBN,2026,2
0.00,5X,United Parcel Service,11874,GDL,14730,SDF,2026,1
0.00,5X,United Parcel Service,11874,GDL,14730,SDF,2026,2
0.00,5X,United Parcel Service,11884,GEG,10559,BFI,2026,1
0.00,5X,United Parcel Service,11884,GEG,13891,ONT,2026,1
